typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207014","false","8","kg","207014","false","207014","false","0","false",,"132648.649","132648.649","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14430660","false","8","kg","14430660","false","14430660","false","0","false",,"6318598.046","6318598.046","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","294670","false","8","kg","294670","false","294670","false","0","false",,"77326.278","77326.278","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3794370","false","8","kg","3794370","false","3794370","false","0","false",,"1110399.187","1110399.187","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"152340.586","152340.586","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40299","false","8","kg","40299","false","40299","false","0","false",,"81844.667","81844.667","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79980928.984","true","-1","N/A","0","false","79980928.984","true","0","false",,"20587415.944","20587415.944","6","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4090","false","8","kg","4090","false","4090","false","0","false",,"9289.029","9289.029","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4838007","false","8","kg","4838007","false","4838007","false","0","false",,"1550982.509","1550982.509","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16154000","false","8","kg","16154000","false","16154000","false","0","false",,"4424519.087","4424519.087","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9255624.299","true","-1","N/A","0","false","9255624.299","true","0","false",,"2878815.243","2878815.243","6","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127071900","false","8","kg","127071900","false","127071900","false","0","false",,"40186969.505","40186969.505","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30530","false","8","kg","30530","false","30530","false","0","false",,"38383.831","38383.831","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6987311","false","8","kg","6987311","false","6987311","false","0","false",,"2239155.747","2239155.747","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53254780","false","8","kg","53254780","false","53254780","false","0","false",,"16054676.623","16054676.623","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"35159321.768","35159321.768","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91606800","false","8","kg","91606800","false","91606800","false","0","false",,"26489366.286","26489366.286","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","269780","false","8","kg","269780","false","269780","false","0","false",,"67824.879","67824.879","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67720300","false","8","kg","67720300","false","67720300","false","0","false",,"18277976.083","18277976.083","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27040","false","8","kg","27040","false","27040","false","0","false",,"134259.701","134259.701","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3085","false","8","kg","3085","false","3085","false","0","false",,"2352.697","2352.697","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6897372","false","8","kg","6897372","false","6897372","false","0","false",,"2903219.871","2903219.871","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82849","false","8","kg","82849","false","82849","false","0","false",,"616480.044","616480.044","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66864093","false","8","kg","66864093","false","66864093","false","0","false",,"16841587.016","16841587.016","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164069","false","8","kg","164069","false","164069","false","0","false",,"391982.066","391982.066","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","494330","false","8","kg","494330","false","494330","false","0","false",,"157752.422","157752.422","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1205670","false","8","kg","1205670","false","1205670","false","0","false",,"385607.59","385607.59","0","false","true",
